,FlightPlanID,GUFI,ADEP,ATOT,SOBT,SOBT+30,Date,DelayTime
934,9106320,VIBOS,ZGGG,2018-01-20 12:46:00,2018-01-20 12:20:00,2018-01-20 12:50:00,2018-01-20 00:00:00,-4.0
935,9106571,VIBOS,ZGGG,2018-01-20 14:19:00,2018-01-20 13:55:00,2018-01-20 14:25:00,2018-01-20 00:00:00,-6.0
936,9107038,VIBOS,ZGGG,2018-01-20 12:32:00,2018-01-20 12:25:00,2018-01-20 12:55:00,2018-01-20 00:00:00,-23.0
937,9107279,VIBOS,ZGGG,2018-01-20 15:55:00,2018-01-20 15:50:00,2018-01-20 16:20:00,2018-01-20 00:00:00,-25.0
938,9107280,VIBOS,ZGGG,2018-01-20 16:09:00,2018-01-20 16:05:00,2018-01-20 16:35:00,2018-01-20 00:00:00,-26.0
939,9107312,VIBOS,ZGGG,2018-01-20 12:19:00,2018-01-20 12:10:00,2018-01-20 12:40:00,2018-01-20 00:00:00,-21.0
940,9107607,VIBOS,ZGGG,2018-01-20 16:39:00,2018-01-20 16:30:00,2018-01-20 17:00:00,2018-01-20 00:00:00,-21.0
941,9107720,VIBOS,ZGGG,2018-01-20 17:02:00,2018-01-20 16:35:00,2018-01-20 17:05:00,2018-01-20 00:00:00,-3.0
942,9107721,VIBOS,ZGGG,2018-01-20 15:16:00,2018-01-20 15:15:00,2018-01-20 15:45:00,2018-01-20 00:00:00,-29.0
943,9107728,VIBOS,ZGGG,2018-01-20 16:19:00,2018-01-20 16:15:00,2018-01-20 16:45:00,2018-01-20 00:00:00,-26.0
944,9107729,VIBOS,ZGGG,2018-01-20 12:57:00,2018-01-20 12:45:00,2018-01-20 13:15:00,2018-01-20 00:00:00,-18.0
945,9107738,VIBOS,ZGGG,2018-01-20 16:33:00,2018-01-20 16:25:00,2018-01-20 16:55:00,2018-01-20 00:00:00,-22.0
946,9108868,VIBOS,ZGGG,2018-01-20 21:17:00,2018-01-20 21:00:00,2018-01-20 21:30:00,2018-01-20 00:00:00,-13.0
947,9108875,VIBOS,ZGGG,2018-01-20 22:06:00,2018-01-20 22:05:00,2018-01-20 22:35:00,2018-01-20 00:00:00,-29.0
948,9109009,VIBOS,ZGGG,2018-01-20 21:42:00,2018-01-20 21:25:00,2018-01-20 21:55:00,2018-01-20 00:00:00,-13.0
949,9109049,VIBOS,ZGGG,2018-01-20 21:31:00,2018-01-20 20:25:00,2018-01-20 20:55:00,2018-01-20 00:00:00,36.0
950,9109084,VIBOS,ZGGG,2018-01-20 22:54:00,2018-01-20 22:40:00,2018-01-20 23:10:00,2018-01-20 00:00:00,-16.0
951,9109182,VIBOS,ZGGG,2018-01-20 20:29:00,2018-01-20 19:30:00,2018-01-20 20:00:00,2018-01-20 00:00:00,29.0
952,9109506,VIBOS,ZGGG,2018-01-20 21:05:00,2018-01-20 21:10:00,2018-01-20 21:40:00,2018-01-20 00:00:00,-35.0
953,9109509,VIBOS,ZGGG,2018-01-20 19:29:00,2018-01-20 19:15:00,2018-01-20 19:45:00,2018-01-20 00:00:00,-16.0
954,9109564,VIBOS,ZGGG,2018-01-20 19:44:00,2018-01-20 19:15:00,2018-01-20 19:45:00,2018-01-20 00:00:00,-1.0
955,9109684,VIBOS,ZGGG,2018-01-20 19:48:00,2018-01-20 19:45:00,2018-01-20 20:15:00,2018-01-20 00:00:00,-27.0
956,9109820,VIBOS,ZGGG,2018-01-20 21:26:00,2018-01-20 21:05:00,2018-01-20 21:35:00,2018-01-20 00:00:00,-9.0
957,9109842,VIBOS,ZGGG,2018-01-20 20:27:00,2018-01-20 20:15:00,2018-01-20 20:45:00,2018-01-20 00:00:00,-18.0
958,9110010,VIBOS,ZGGG,2018-01-20 20:24:00,2018-01-20 20:20:00,2018-01-20 20:50:00,2018-01-20 00:00:00,-26.0
959,9110013,VIBOS,ZGGG,2018-01-20 22:50:00,2018-01-20 22:45:00,2018-01-20 23:15:00,2018-01-20 00:00:00,-25.0
960,9110146,VIBOS,ZGGG,2018-01-20 22:57:00,2018-01-20 22:20:00,2018-01-20 22:50:00,2018-01-20 00:00:00,7.0
961,9110309,VIBOS,ZGGG,2018-01-20 23:02:00,2018-01-20 22:45:00,2018-01-20 23:15:00,2018-01-20 00:00:00,-13.0
962,9110342,VIBOS,ZGGG,2018-01-20 23:15:00,2018-01-20 23:00:00,2018-01-20 23:30:00,2018-01-20 00:00:00,-15.0
963,9110378,VIBOS,ZGGG,2018-01-20 23:04:00,2018-01-20 23:00:00,2018-01-20 23:30:00,2018-01-20 00:00:00,-26.0
964,9110401,VIBOS,ZGGG,2018-01-20 19:02:00,2018-01-20 18:55:00,2018-01-20 19:25:00,2018-01-20 00:00:00,-23.0
965,9111820,VIBOS,ZGGG,2018-01-21 04:59:00,2018-01-21 03:35:00,2018-01-21 04:05:00,2018-01-21 00:00:00,54.0
966,9111825,VIBOS,ZGGG,2018-01-21 00:23:00,2018-01-21 00:05:00,2018-01-21 00:35:00,2018-01-21 00:00:00,-12.0
967,9111829,VIBOS,ZGGG,2018-01-21 01:02:00,2018-01-21 00:50:00,2018-01-21 01:20:00,2018-01-21 00:00:00,-18.0
968,9111877,VIBOS,ZGGG,2018-01-21 02:20:00,2018-01-21 02:20:00,2018-01-21 02:50:00,2018-01-21 00:00:00,-30.0
969,9112003,VIBOS,ZGGG,2018-01-21 06:22:00,2018-01-21 06:20:00,2018-01-21 06:50:00,2018-01-21 00:00:00,-28.0
970,9112200,VIBOS,ZGGG,2018-01-21 10:49:00,2018-01-21 10:25:00,2018-01-21 10:55:00,2018-01-21 00:00:00,-6.0
971,9112317,VIBOS,ZGGG,2018-01-21 10:20:00,2018-01-21 10:10:00,2018-01-21 10:40:00,2018-01-21 00:00:00,-20.0
972,9112421,VIBOS,ZGGG,2018-01-21 07:07:00,2018-01-21 06:40:00,2018-01-21 07:10:00,2018-01-21 00:00:00,-3.0
973,9112423,VIBOS,ZGGG,2018-01-21 06:56:00,2018-01-21 06:35:00,2018-01-21 07:05:00,2018-01-21 00:00:00,-9.0
974,9112680,VIBOS,ZGGG,2018-01-21 10:51:00,2018-01-21 07:10:00,2018-01-21 07:40:00,2018-01-21 00:00:00,191.0
975,9112745,VIBOS,ZGGG,2018-01-21 07:24:00,2018-01-21 07:00:00,2018-01-21 07:30:00,2018-01-21 00:00:00,-6.0
976,9112825,VIBOS,ZGGG,2018-01-21 08:27:00,2018-01-21 08:25:00,2018-01-21 08:55:00,2018-01-21 00:00:00,-28.0
977,9112844,VIBOS,ZGGG,2018-01-21 10:15:00,2018-01-21 09:55:00,2018-01-21 10:25:00,2018-01-21 00:00:00,-10.0
978,9113124,VIBOS,ZGGG,2018-01-21 11:29:00,2018-01-21 11:20:00,2018-01-21 11:50:00,2018-01-21 00:00:00,-21.0
979,9113126,VIBOS,ZGGG,2018-01-21 13:11:00,2018-01-21 11:55:00,2018-01-21 12:25:00,2018-01-21 00:00:00,46.0
980,9113129,VIBOS,ZGGG,2018-01-21 11:41:00,2018-01-21 11:35:00,2018-01-21 12:05:00,2018-01-21 00:00:00,-24.0
981,9113150,VIBOS,ZGGG,2018-01-21 07:43:00,2018-01-21 07:15:00,2018-01-21 07:45:00,2018-01-21 00:00:00,-2.0
982,9113152,VIBOS,ZGGG,2018-01-21 11:02:00,2018-01-21 10:45:00,2018-01-21 11:15:00,2018-01-21 00:00:00,-13.0
983,9113184,VIBOS,ZGGG,2018-01-21 09:12:00,2018-01-21 06:40:00,2018-01-21 07:10:00,2018-01-21 00:00:00,122.0
984,9113187,VIBOS,ZGGG,2018-01-21 11:13:00,2018-01-21 10:50:00,2018-01-21 11:20:00,2018-01-21 00:00:00,-7.0
985,9113190,VIBOS,ZGGG,2018-01-21 09:41:00,2018-01-21 08:50:00,2018-01-21 09:20:00,2018-01-21 00:00:00,21.0
986,9113193,VIBOS,ZGGG,2018-01-21 08:17:00,2018-01-21 07:55:00,2018-01-21 08:25:00,2018-01-21 00:00:00,-8.0
987,9113196,VIBOS,ZGGG,2018-01-21 10:39:00,2018-01-21 10:40:00,2018-01-21 11:10:00,2018-01-21 00:00:00,-31.0
988,9113204,VIBOS,ZGGG,2018-01-21 07:56:00,2018-01-21 07:55:00,2018-01-21 08:25:00,2018-01-21 00:00:00,-29.0
989,9113206,VIBOS,ZGGG,2018-01-21 08:11:00,2018-01-21 07:50:00,2018-01-21 08:20:00,2018-01-21 00:00:00,-9.0
990,9113211,VIBOS,ZGGG,2018-01-21 07:35:00,2018-01-21 07:20:00,2018-01-21 07:50:00,2018-01-21 00:00:00,-15.0
991,9113229,VIBOS,ZGGG,2018-01-21 09:27:00,2018-01-21 09:05:00,2018-01-21 09:35:00,2018-01-21 00:00:00,-8.0
992,9113231,VIBOS,ZGGG,2018-01-21 07:45:00,2018-01-21 07:35:00,2018-01-21 08:05:00,2018-01-21 00:00:00,-20.0
993,9113315,VIBOS,ZGGG,2018-01-21 08:17:00,2018-01-21 08:10:00,2018-01-21 08:40:00,2018-01-21 00:00:00,-23.0
994,9113333,VIBOS,ZGGG,2018-01-21 08:46:00,2018-01-21 08:40:00,2018-01-21 09:10:00,2018-01-21 00:00:00,-24.0
995,9113367,VIBOS,ZGGG,2018-01-21 07:03:00,2018-01-21 06:55:00,2018-01-21 07:25:00,2018-01-21 00:00:00,-22.0
996,9113561,VIBOS,ZGGG,2018-01-21 07:49:00,2018-01-21 07:20:00,2018-01-21 07:50:00,2018-01-21 00:00:00,-1.0
997,9113642,VIBOS,ZGGG,2018-01-21 11:52:00,2018-01-21 11:25:00,2018-01-21 11:55:00,2018-01-21 00:00:00,-3.0
998,9113738,VIBOS,ZGGG,2018-01-21 10:36:00,2018-01-21 10:30:00,2018-01-21 11:00:00,2018-01-21 00:00:00,-24.0
999,9113796,VIBOS,ZGGG,2018-01-21 12:01:00,2018-01-21 11:20:00,2018-01-21 11:50:00,2018-01-21 00:00:00,11.0
1000,9114022,VIBOS,ZGGG,2018-01-21 07:10:00,2018-01-21 06:55:00,2018-01-21 07:25:00,2018-01-21 00:00:00,-15.0
1001,9114066,VIBOS,ZGGG,2018-01-21 07:17:00,2018-01-21 07:00:00,2018-01-21 07:30:00,2018-01-21 00:00:00,-13.0
1002,9114068,VIBOS,ZGGG,2018-01-21 10:06:00,2018-01-21 09:10:00,2018-01-21 09:40:00,2018-01-21 00:00:00,26.0
1003,9114071,VIBOS,ZGGG,2018-01-21 06:40:00,2018-01-21 06:25:00,2018-01-21 06:55:00,2018-01-21 00:00:00,-15.0
1004,9114178,VIBOS,ZGGG,2018-01-21 11:49:00,2018-01-21 11:30:00,2018-01-21 12:00:00,2018-01-21 00:00:00,-11.0
1005,9114409,VIBOS,ZGGG,2018-01-21 11:35:00,2018-01-21 11:10:00,2018-01-21 11:40:00,2018-01-21 00:00:00,-5.0
1006,9114439,VIBOS,ZGGG,2018-01-21 09:05:00,2018-01-21 08:45:00,2018-01-21 09:15:00,2018-01-21 00:00:00,-10.0
1007,9114447,VIBOS,ZGGG,2018-01-21 07:54:00,2018-01-21 07:25:00,2018-01-21 07:55:00,2018-01-21 00:00:00,-1.0
1008,9114470,VIBOS,ZGGG,2018-01-21 08:48:00,2018-01-21 08:25:00,2018-01-21 08:55:00,2018-01-21 00:00:00,-7.0
1009,9114498,VIBOS,ZGGG,2018-01-21 09:18:00,2018-01-21 09:05:00,2018-01-21 09:35:00,2018-01-21 00:00:00,-17.0
1010,9115101,VIBOS,ZGGG,2018-01-21 13:00:00,2018-01-21 12:40:00,2018-01-21 13:10:00,2018-01-21 00:00:00,-10.0
1011,9115110,VIBOS,ZGGG,2018-01-21 16:47:00,2018-01-21 16:20:00,2018-01-21 16:50:00,2018-01-21 00:00:00,-3.0
1012,9115117,VIBOS,ZGGG,2018-01-21 16:47:00,2018-01-21 16:40:00,2018-01-21 17:10:00,2018-01-21 00:00:00,-23.0
1013,9115125,VIBOS,ZGGG,2018-01-21 15:55:00,2018-01-21 15:55:00,2018-01-21 16:25:00,2018-01-21 00:00:00,-30.0
1014,9115128,VIBOS,ZGGG,2018-01-21 13:54:00,2018-01-21 13:50:00,2018-01-21 14:20:00,2018-01-21 00:00:00,-26.0
1015,9115329,VIBOS,ZGGG,2018-01-21 15:33:00,2018-01-21 14:35:00,2018-01-21 15:05:00,2018-01-21 00:00:00,28.0
1016,9115368,VIBOS,ZGGG,2018-01-21 15:54:00,2018-01-21 14:40:00,2018-01-21 15:10:00,2018-01-21 00:00:00,44.0
1017,9115378,VIBOS,ZGGG,2018-01-21 16:36:00,2018-01-21 16:25:00,2018-01-21 16:55:00,2018-01-21 00:00:00,-19.0
1018,9115795,VIBOS,ZGGG,2018-01-21 14:00:00,2018-01-21 13:40:00,2018-01-21 14:10:00,2018-01-21 00:00:00,-10.0
1019,9115800,VIBOS,ZGGG,2018-01-21 16:06:00,2018-01-21 15:40:00,2018-01-21 16:10:00,2018-01-21 00:00:00,-4.0
1020,9115807,VIBOS,ZGGG,2018-01-21 17:46:00,2018-01-21 16:55:00,2018-01-21 17:25:00,2018-01-21 00:00:00,21.0
1021,9115817,VIBOS,ZGGG,2018-01-21 12:54:00,2018-01-21 12:35:00,2018-01-21 13:05:00,2018-01-21 00:00:00,-11.0
1022,9115831,VIBOS,ZGGG,2018-01-21 16:26:00,2018-01-21 16:20:00,2018-01-21 16:50:00,2018-01-21 00:00:00,-24.0
1023,9115841,VIBOS,ZGGG,2018-01-21 17:26:00,2018-01-21 17:05:00,2018-01-21 17:35:00,2018-01-21 00:00:00,-9.0
1024,9115877,VIBOS,ZGGG,2018-01-21 16:14:00,2018-01-21 16:05:00,2018-01-21 16:35:00,2018-01-21 00:00:00,-21.0
1025,9115878,VIBOS,ZGGG,2018-01-21 17:21:00,2018-01-21 17:10:00,2018-01-21 17:40:00,2018-01-21 00:00:00,-19.0
1026,9115883,VIBOS,ZGGG,2018-01-21 13:23:00,2018-01-21 13:15:00,2018-01-21 13:45:00,2018-01-21 00:00:00,-22.0
1027,9115893,VIBOS,ZGGG,2018-01-21 17:08:00,2018-01-21 17:05:00,2018-01-21 17:35:00,2018-01-21 00:00:00,-27.0
1028,9115895,VIBOS,ZGGG,2018-01-21 17:12:00,2018-01-21 17:05:00,2018-01-21 17:35:00,2018-01-21 00:00:00,-23.0
1029,9115913,VIBOS,ZGGG,2018-01-21 17:14:00,2018-01-21 17:05:00,2018-01-21 17:35:00,2018-01-21 00:00:00,-21.0
1030,9115917,VIBOS,ZGGG,2018-01-21 13:04:00,2018-01-21 13:00:00,2018-01-21 13:30:00,2018-01-21 00:00:00,-26.0
1031,9116302,VIBOS,ZGGG,2018-01-21 17:42:00,2018-01-21 17:20:00,2018-01-21 17:50:00,2018-01-21 00:00:00,-8.0
1032,9116306,VIBOS,ZGGG,2018-01-21 15:57:00,2018-01-21 14:55:00,2018-01-21 15:25:00,2018-01-21 00:00:00,32.0
1033,9116315,VIBOS,ZGGG,2018-01-21 12:30:00,2018-01-21 12:15:00,2018-01-21 12:45:00,2018-01-21 00:00:00,-15.0
1034,9116332,VIBOS,ZGGG,2018-01-21 17:28:00,2018-01-21 17:25:00,2018-01-21 17:55:00,2018-01-21 00:00:00,-27.0
1035,9116334,VIBOS,ZGGG,2018-01-21 13:27:00,2018-01-21 12:55:00,2018-01-21 13:25:00,2018-01-21 00:00:00,2.0
1036,9116338,VIBOS,ZGGG,2018-01-21 17:39:00,2018-01-21 17:20:00,2018-01-21 17:50:00,2018-01-21 00:00:00,-11.0
1037,9116412,VIBOS,ZGGG,2018-01-21 13:52:00,2018-01-21 13:20:00,2018-01-21 13:50:00,2018-01-21 00:00:00,2.0
1038,9117144,VIBOS,ZGGG,2018-01-21 14:31:00,2018-01-21 14:20:00,2018-01-21 14:50:00,2018-01-21 00:00:00,-19.0
1039,9117175,VIBOS,ZGGG,2018-01-21 15:51:00,2018-01-21 15:35:00,2018-01-21 16:05:00,2018-01-21 00:00:00,-14.0
1040,9117266,VIBOS,ZGGG,2018-01-21 17:56:00,2018-01-21 17:50:00,2018-01-21 18:20:00,2018-01-21 00:00:00,-24.0
1041,9117505,VIBOS,ZGGG,2018-01-21 17:06:00,2018-01-21 16:55:00,2018-01-21 17:25:00,2018-01-21 00:00:00,-19.0
1042,9117507,VIBOS,ZGGG,2018-01-21 12:56:00,2018-01-21 12:45:00,2018-01-21 13:15:00,2018-01-21 00:00:00,-19.0
1043,9118569,VIBOS,ZGGG,2018-01-21 20:22:00,2018-01-21 20:15:00,2018-01-21 20:45:00,2018-01-21 00:00:00,-23.0
1044,9118593,VIBOS,ZGGG,2018-01-21 23:02:00,2018-01-21 23:05:00,2018-01-21 23:35:00,2018-01-21 00:00:00,-33.0
1045,9118600,VIBOS,ZGGG,2018-01-21 20:35:00,2018-01-21 20:00:00,2018-01-21 20:30:00,2018-01-21 00:00:00,5.0
1046,9118614,VIBOS,ZGGG,2018-01-21 18:34:00,2018-01-21 18:30:00,2018-01-21 19:00:00,2018-01-21 00:00:00,-26.0
1047,9118622,VIBOS,ZGGG,2018-01-21 23:25:00,2018-01-21 23:05:00,2018-01-21 23:35:00,2018-01-21 00:00:00,-10.0
1048,9118860,VIBOS,ZGGG,2018-01-21 22:18:00,2018-01-21 21:55:00,2018-01-21 22:25:00,2018-01-21 00:00:00,-7.0
1049,9119171,VIBOS,ZGGG,2018-01-21 21:21:00,2018-01-21 20:50:00,2018-01-21 21:20:00,2018-01-21 00:00:00,1.0
1050,9119256,VIBOS,ZGGG,2018-01-21 18:04:00,2018-01-21 18:00:00,2018-01-21 18:30:00,2018-01-21 00:00:00,-26.0
1051,9119280,VIBOS,ZGGG,2018-01-21 19:28:00,2018-01-21 19:10:00,2018-01-21 19:40:00,2018-01-21 00:00:00,-12.0
1052,9119350,VIBOS,ZGGG,2018-01-21 18:14:00,2018-01-21 18:00:00,2018-01-21 18:30:00,2018-01-21 00:00:00,-16.0
1053,9119444,VIBOS,ZGGG,2018-01-22 00:06:00,2018-01-21 23:40:00,2018-01-22 00:10:00,2018-01-22 00:00:00,-4.0
1054,9119453,VIBOS,ZGGG,2018-01-21 19:52:00,2018-01-21 19:45:00,2018-01-21 20:15:00,2018-01-21 00:00:00,-23.0
1055,9119565,VIBOS,ZGGG,2018-01-21 18:41:00,2018-01-21 18:25:00,2018-01-21 18:55:00,2018-01-21 00:00:00,-14.0
1056,9119743,VIBOS,ZGGG,2018-01-21 20:56:00,2018-01-21 20:45:00,2018-01-21 21:15:00,2018-01-21 00:00:00,-19.0
1057,9119780,VIBOS,ZGGG,2018-01-21 23:30:00,2018-01-21 23:30:00,2018-01-22 00:00:00,2018-01-22 00:00:00,-30.0
1058,9119795,VIBOS,ZGGG,2018-01-21 19:30:00,2018-01-21 19:20:00,2018-01-21 19:50:00,2018-01-21 00:00:00,-20.0
1059,9119870,VIBOS,ZGGG,2018-01-21 20:16:00,2018-01-21 20:05:00,2018-01-21 20:35:00,2018-01-21 00:00:00,-19.0
1060,9119875,VIBOS,ZGGG,2018-01-21 19:43:00,2018-01-21 19:35:00,2018-01-21 20:05:00,2018-01-21 00:00:00,-22.0
1061,9119947,VIBOS,ZGGG,2018-01-21 22:02:00,2018-01-21 21:50:00,2018-01-21 22:20:00,2018-01-21 00:00:00,-18.0
1062,9119954,VIBOS,ZGGG,2018-01-21 23:36:00,2018-01-21 23:20:00,2018-01-21 23:50:00,2018-01-21 00:00:00,-14.0
1063,9119996,VIBOS,ZGGG,2018-01-21 21:46:00,2018-01-21 21:35:00,2018-01-21 22:05:00,2018-01-21 00:00:00,-19.0
1064,9120235,VIBOS,ZGGG,2018-01-21 22:21:00,2018-01-21 22:10:00,2018-01-21 22:40:00,2018-01-21 00:00:00,-19.0
1065,9120546,VIBOS,ZGGG,2018-01-21 22:53:00,2018-01-21 22:50:00,2018-01-21 23:20:00,2018-01-21 00:00:00,-27.0
1066,9120625,VIBOS,ZGGG,2018-01-22 00:09:00,2018-01-21 23:55:00,2018-01-22 00:25:00,2018-01-22 00:00:00,-16.0
1067,9120798,VIBOS,ZGGG,2018-01-21 21:53:00,2018-01-21 21:40:00,2018-01-21 22:10:00,2018-01-21 00:00:00,-17.0
1068,9121252,VIBOS,ZGGG,2018-01-22 03:09:00,2018-01-22 03:05:00,2018-01-22 03:35:00,2018-01-22 00:00:00,-26.0
1069,9121256,VIBOS,ZGGG,2018-01-22 04:07:00,2018-01-22 03:35:00,2018-01-22 04:05:00,2018-01-22 00:00:00,2.0
1070,9121277,VIBOS,ZGGG,2018-01-22 02:14:00,2018-01-22 01:20:00,2018-01-22 01:50:00,2018-01-22 00:00:00,24.0
1071,9121280,VIBOS,ZGGG,2018-01-22 04:16:00,2018-01-22 04:00:00,2018-01-22 04:30:00,2018-01-22 00:00:00,-14.0
1072,9121282,VIBOS,ZGGG,2018-01-22 04:26:00,2018-01-22 04:10:00,2018-01-22 04:40:00,2018-01-22 00:00:00,-14.0
1073,9121284,VIBOS,ZGGG,2018-01-22 01:57:00,2018-01-22 01:30:00,2018-01-22 02:00:00,2018-01-22 00:00:00,-3.0
1074,9121285,VIBOS,ZGGG,2018-01-22 03:15:00,2018-01-22 02:50:00,2018-01-22 03:20:00,2018-01-22 00:00:00,-5.0
1075,9121286,VIBOS,ZGGG,2018-01-22 02:05:00,2018-01-22 01:35:00,2018-01-22 02:05:00,2018-01-22 00:00:00,0.0
1076,9121291,VIBOS,ZGGG,2018-01-22 06:39:00,2018-01-22 05:35:00,2018-01-22 06:05:00,2018-01-22 00:00:00,34.0
1077,9121294,VIBOS,ZGGG,2018-01-22 04:13:00,2018-01-22 03:10:00,2018-01-22 03:40:00,2018-01-22 00:00:00,33.0
1078,9121310,VIBOS,ZGGG,2018-01-22 06:02:00,2018-01-22 05:50:00,2018-01-22 06:20:00,2018-01-22 00:00:00,-18.0
1079,9121326,VIBOS,ZGGG,2018-01-22 03:19:00,2018-01-22 03:00:00,2018-01-22 03:30:00,2018-01-22 00:00:00,-11.0
1080,9121578,VIBOS,ZGGG,2018-01-22 01:02:00,2018-01-22 00:50:00,2018-01-22 01:20:00,2018-01-22 00:00:00,-18.0
1081,9121658,VIBOS,ZGGG,2018-01-22 07:02:00,2018-01-22 05:30:00,2018-01-22 06:00:00,2018-01-22 00:00:00,62.0
1082,9121660,VIBOS,ZGGG,2018-01-22 00:12:00,2018-01-22 00:15:00,2018-01-22 00:45:00,2018-01-22 00:00:00,-33.0
1083,9122090,VIBOS,ZGGG,2018-01-22 10:38:00,2018-01-22 10:20:00,2018-01-22 10:50:00,2018-01-22 00:00:00,-12.0
1084,9122238,VIBOS,ZGGG,2018-01-22 10:49:00,2018-01-22 10:30:00,2018-01-22 11:00:00,2018-01-22 00:00:00,-11.0
1085,9122540,VIBOS,ZGGG,2018-01-22 07:08:00,2018-01-22 07:00:00,2018-01-22 07:30:00,2018-01-22 00:00:00,-22.0
1086,9122548,VIBOS,ZGGG,2018-01-22 07:54:00,2018-01-22 07:55:00,2018-01-22 08:25:00,2018-01-22 00:00:00,-31.0
1087,9122570,VIBOS,ZGGG,2018-01-22 07:46:00,2018-01-22 07:35:00,2018-01-22 08:05:00,2018-01-22 00:00:00,-19.0
1088,9122572,VIBOS,ZGGG,2018-01-22 06:33:00,2018-01-22 06:30:00,2018-01-22 07:00:00,2018-01-22 00:00:00,-27.0
1089,9122582,VIBOS,ZGGG,2018-01-22 13:57:00,2018-01-22 10:20:00,2018-01-22 10:50:00,2018-01-22 00:00:00,187.0
1090,9122590,VIBOS,ZGGG,2018-01-22 09:41:00,2018-01-22 09:15:00,2018-01-22 09:45:00,2018-01-22 00:00:00,-4.0
1091,9122594,VIBOS,ZGGG,2018-01-22 07:32:00,2018-01-22 07:25:00,2018-01-22 07:55:00,2018-01-22 00:00:00,-23.0
1092,9122599,VIBOS,ZGGG,2018-01-22 10:54:00,2018-01-22 10:50:00,2018-01-22 11:20:00,2018-01-22 00:00:00,-26.0
1093,9122614,VIBOS,ZGGG,2018-01-22 09:36:00,2018-01-22 09:20:00,2018-01-22 09:50:00,2018-01-22 00:00:00,-14.0
1094,9122624,VIBOS,ZGGG,2018-01-22 06:06:00,2018-01-22 06:00:00,2018-01-22 06:30:00,2018-01-22 00:00:00,-24.0
1095,9122631,VIBOS,ZGGG,2018-01-22 09:14:00,2018-01-22 09:05:00,2018-01-22 09:35:00,2018-01-22 00:00:00,-21.0
1096,9122632,VIBOS,ZGGG,2018-01-22 08:17:00,2018-01-22 07:55:00,2018-01-22 08:25:00,2018-01-22 00:00:00,-8.0
1097,9122635,VIBOS,ZGGG,2018-01-22 11:55:00,2018-01-22 11:45:00,2018-01-22 12:15:00,2018-01-22 00:00:00,-20.0
1098,9122637,VIBOS,ZGGG,2018-01-22 07:42:00,2018-01-22 07:40:00,2018-01-22 08:10:00,2018-01-22 00:00:00,-28.0
1099,9122639,VIBOS,ZGGG,2018-01-22 08:07:00,2018-01-22 08:00:00,2018-01-22 08:30:00,2018-01-22 00:00:00,-23.0
1100,9122641,VIBOS,ZGGG,2018-01-22 10:20:00,2018-01-22 09:55:00,2018-01-22 10:25:00,2018-01-22 00:00:00,-5.0
1101,9122643,VIBOS,ZGGG,2018-01-22 07:17:00,2018-01-22 07:00:00,2018-01-22 07:30:00,2018-01-22 00:00:00,-13.0
1102,9122646,VIBOS,ZGGG,2018-01-22 11:32:00,2018-01-22 11:00:00,2018-01-22 11:30:00,2018-01-22 00:00:00,2.0
1103,9122922,VIBOS,ZGGG,2018-01-22 12:19:00,2018-01-22 11:55:00,2018-01-22 12:25:00,2018-01-22 00:00:00,-6.0
1104,9122924,VIBOS,ZGGG,2018-01-22 10:08:00,2018-01-22 09:35:00,2018-01-22 10:05:00,2018-01-22 00:00:00,3.0
1105,9123000,VIBOS,ZGGG,2018-01-22 08:00:00,2018-01-22 07:55:00,2018-01-22 08:25:00,2018-01-22 00:00:00,-25.0
1106,9123048,VIBOS,ZGGG,2018-01-22 11:06:00,2018-01-22 10:35:00,2018-01-22 11:05:00,2018-01-22 00:00:00,1.0
1107,9123093,VIBOS,ZGGG,2018-01-22 09:34:00,2018-01-22 09:25:00,2018-01-22 09:55:00,2018-01-22 00:00:00,-21.0
1108,9123102,VIBOS,ZGGG,2018-01-22 10:17:00,2018-01-22 09:50:00,2018-01-22 10:20:00,2018-01-22 00:00:00,-3.0
1109,9123190,VIBOS,ZGGG,2018-01-22 10:17:00,2018-01-22 07:15:00,2018-01-22 07:45:00,2018-01-22 00:00:00,152.0
1110,9123253,VIBOS,ZGGG,2018-01-22 07:37:00,2018-01-22 07:30:00,2018-01-22 08:00:00,2018-01-22 00:00:00,-23.0
1111,9123538,VIBOS,ZGGG,2018-01-22 10:37:00,2018-01-22 10:30:00,2018-01-22 11:00:00,2018-01-22 00:00:00,-23.0
1112,9123551,VIBOS,ZGGG,2018-01-22 08:47:00,2018-01-22 06:40:00,2018-01-22 07:10:00,2018-01-22 00:00:00,97.0
1113,9123574,VIBOS,ZGGG,2018-01-22 11:20:00,2018-01-22 11:00:00,2018-01-22 11:30:00,2018-01-22 00:00:00,-10.0
1114,9123831,VIBOS,ZGGG,2018-01-22 07:26:00,2018-01-22 07:15:00,2018-01-22 07:45:00,2018-01-22 00:00:00,-19.0
1115,9123845,VIBOS,ZGGG,2018-01-22 08:28:00,2018-01-22 08:20:00,2018-01-22 08:50:00,2018-01-22 00:00:00,-22.0
1116,9123949,VIBOS,ZGGG,2018-01-22 08:28:00,2018-01-22 08:20:00,2018-01-22 08:50:00,2018-01-22 00:00:00,-22.0
1117,9123952,VIBOS,ZGGG,2018-01-22 09:54:00,2018-01-22 09:05:00,2018-01-22 09:35:00,2018-01-22 00:00:00,19.0
