,FlightPlanID,GUFI,ADES,ALDT,SIBT,SIBT+10,Date,DelayTime
715,9070825,IGONO,ZGGG,2018-01-16 20:46:00,2018-01-16 21:05:00,2018-01-16 21:15:00,2018-01-16 00:00:00,-29.0
716,9071163,IGONO,ZGGG,2018-01-16 20:46:00,2018-01-16 21:00:00,2018-01-16 21:10:00,2018-01-16 00:00:00,-24.0
717,9071249,IGONO,ZGGG,2018-01-16 21:21:00,2018-01-16 21:40:00,2018-01-16 21:50:00,2018-01-16 00:00:00,-29.0
718,9071410,IGONO,ZGGG,2018-01-17 01:57:00,2018-01-17 01:05:00,2018-01-17 01:15:00,2018-01-17 00:00:00,42.0
719,9071475,IGONO,ZGGG,2018-01-16 23:56:00,2018-01-17 00:15:00,2018-01-17 00:25:00,2018-01-17 00:00:00,-29.0
720,9071504,IGONO,ZGGG,2018-01-17 00:13:00,2018-01-17 00:35:00,2018-01-17 00:45:00,2018-01-17 00:00:00,-32.0
721,9071528,IGONO,ZGGG,2018-01-16 20:39:00,2018-01-16 20:40:00,2018-01-16 20:50:00,2018-01-16 00:00:00,-11.0
722,9071900,IGONO,ZGGG,2018-01-17 05:30:00,2018-01-17 06:00:00,2018-01-17 06:10:00,2018-01-17 00:00:00,-40.0
723,9071960,IGONO,ZGGG,2018-01-17 01:36:00,2018-01-17 02:25:00,2018-01-17 02:35:00,2018-01-17 00:00:00,-59.0
724,9072009,IGONO,ZGGG,2018-01-16 21:25:00,2018-01-16 21:20:00,2018-01-16 21:30:00,2018-01-16 00:00:00,-5.0
725,9072051,IGONO,ZGGG,2018-01-17 00:45:00,2018-01-17 01:45:00,2018-01-17 01:55:00,2018-01-17 00:00:00,-70.0
726,9072079,IGONO,ZGGG,2018-01-16 22:48:00,2018-01-16 23:55:00,2018-01-17 00:05:00,2018-01-17 00:00:00,-77.0
727,9072390,IGONO,ZGGG,2018-01-17 01:03:00,2018-01-17 01:05:00,2018-01-17 01:15:00,2018-01-17 00:00:00,-12.0
728,9072629,IGONO,ZGGG,2018-01-17 05:13:00,2018-01-17 05:30:00,2018-01-17 05:40:00,2018-01-17 00:00:00,-27.0
729,9072634,IGONO,ZGGG,2018-01-17 06:07:00,2018-01-17 06:25:00,2018-01-17 06:35:00,2018-01-17 00:00:00,-28.0
730,9072641,IGONO,ZGGG,2018-01-17 04:12:00,2018-01-17 05:00:00,2018-01-17 05:10:00,2018-01-17 00:00:00,-58.0
731,9072777,IGONO,ZGGG,2018-01-17 05:02:00,2018-01-17 04:30:00,2018-01-17 04:40:00,2018-01-17 00:00:00,22.0
732,9072968,IGONO,ZGGG,2018-01-17 03:15:00,2018-01-17 03:35:00,2018-01-17 03:45:00,2018-01-17 00:00:00,-30.0
733,9073054,IGONO,ZGGG,2018-01-17 08:26:00,2018-01-17 07:40:00,2018-01-17 07:50:00,2018-01-17 00:00:00,36.0
734,9073059,IGONO,ZGGG,2018-01-17 03:50:00,2018-01-17 03:45:00,2018-01-17 03:55:00,2018-01-17 00:00:00,-5.0
735,9073065,IGONO,ZGGG,2018-01-17 03:29:00,2018-01-17 03:10:00,2018-01-17 03:20:00,2018-01-17 00:00:00,9.0
736,9073094,IGONO,ZGGG,2018-01-17 04:29:00,2018-01-17 04:50:00,2018-01-17 05:00:00,2018-01-17 00:00:00,-31.0
737,9073096,IGONO,ZGGG,2018-01-17 10:12:00,2018-01-17 10:10:00,2018-01-17 10:20:00,2018-01-17 00:00:00,-8.0
738,9073106,IGONO,ZGGG,2018-01-17 16:57:00,2018-01-17 17:00:00,2018-01-17 17:10:00,2018-01-17 00:00:00,-13.0
739,9073108,IGONO,ZGGG,2018-01-17 15:03:00,2018-01-17 14:55:00,2018-01-17 15:05:00,2018-01-17 00:00:00,-2.0
740,9073117,IGONO,ZGGG,2018-01-17 04:08:00,2018-01-17 04:40:00,2018-01-17 04:50:00,2018-01-17 00:00:00,-42.0
741,9073272,IGONO,ZGGG,2018-01-17 14:07:00,2018-01-17 13:50:00,2018-01-17 14:00:00,2018-01-17 00:00:00,7.0
742,9073275,IGONO,ZGGG,2018-01-17 11:58:00,2018-01-17 12:00:00,2018-01-17 12:10:00,2018-01-17 00:00:00,-12.0
743,9073281,IGONO,ZGGG,2018-01-17 12:55:00,2018-01-17 13:00:00,2018-01-17 13:10:00,2018-01-17 00:00:00,-15.0
744,9073474,IGONO,ZGGG,2018-01-17 12:00:00,2018-01-17 11:30:00,2018-01-17 11:40:00,2018-01-17 00:00:00,20.0
745,9073551,IGONO,ZGGG,2018-01-17 08:19:00,2018-01-17 09:05:00,2018-01-17 09:15:00,2018-01-17 00:00:00,-56.0
746,9073928,IGONO,ZGGG,2018-01-17 11:50:00,2018-01-17 11:55:00,2018-01-17 12:05:00,2018-01-17 00:00:00,-15.0
747,9073982,IGONO,ZGGG,2018-01-17 09:10:00,2018-01-17 08:50:00,2018-01-17 09:00:00,2018-01-17 00:00:00,10.0
748,9074019,IGONO,ZGGG,2018-01-17 11:22:00,2018-01-17 12:00:00,2018-01-17 12:10:00,2018-01-17 00:00:00,-48.0
749,9074022,IGONO,ZGGG,2018-01-17 16:20:00,2018-01-17 13:05:00,2018-01-17 13:15:00,2018-01-17 00:00:00,185.0
750,9074031,IGONO,ZGGG,2018-01-17 12:19:00,2018-01-17 12:15:00,2018-01-17 12:25:00,2018-01-17 00:00:00,-6.0
751,9074033,IGONO,ZGGG,2018-01-17 13:13:00,2018-01-17 13:45:00,2018-01-17 13:55:00,2018-01-17 00:00:00,-42.0
752,9074068,IGONO,ZGGG,2018-01-17 12:54:00,2018-01-17 13:25:00,2018-01-17 13:35:00,2018-01-17 00:00:00,-41.0
