,FlightPlanID,GUFI,ADEP,ATOT,SOBT,SOBT+30,Date,DelayTime
2154,9203171,LMN,ZGGG,2018-01-30 12:47:00,2018-01-30 12:40:00,2018-01-30 13:10:00,2018-01-30 00:00:00,-23.0
2155,9203225,LMN,ZGGG,2018-01-30 14:53:00,2018-01-30 14:40:00,2018-01-30 15:10:00,2018-01-30 00:00:00,-17.0
2156,9203849,LMN,ZGGG,2018-01-30 18:07:00,2018-01-30 17:40:00,2018-01-30 18:10:00,2018-01-30 00:00:00,-3.0
2157,9203856,LMN,ZGGG,2018-01-30 16:05:00,2018-01-30 15:40:00,2018-01-30 16:10:00,2018-01-30 00:00:00,-5.0
2158,9203865,LMN,ZGGG,2018-01-30 13:27:00,2018-01-30 12:45:00,2018-01-30 13:15:00,2018-01-30 00:00:00,12.0
2159,9203873,LMN,ZGGG,2018-01-30 12:53:00,2018-01-30 12:35:00,2018-01-30 13:05:00,2018-01-30 00:00:00,-12.0
2160,9203894,LMN,ZGGG,2018-01-30 17:14:00,2018-01-30 17:05:00,2018-01-30 17:35:00,2018-01-30 00:00:00,-21.0
2161,9203937,LMN,ZGGG,2018-01-30 13:32:00,2018-01-30 13:15:00,2018-01-30 13:45:00,2018-01-30 00:00:00,-13.0
2162,9203948,LMN,ZGGG,2018-01-30 17:09:00,2018-01-30 17:05:00,2018-01-30 17:35:00,2018-01-30 00:00:00,-26.0
2163,9203957,LMN,ZGGG,2018-01-30 20:56:00,2018-01-30 16:50:00,2018-01-30 17:20:00,2018-01-30 00:00:00,216.0
2164,9203963,LMN,ZGGG,2018-01-30 17:18:00,2018-01-30 17:05:00,2018-01-30 17:35:00,2018-01-30 00:00:00,-17.0
2165,9204004,LMN,ZGGG,2018-01-30 17:56:00,2018-01-30 17:45:00,2018-01-30 18:15:00,2018-01-30 00:00:00,-19.0
2166,9204005,LMN,ZGGG,2018-01-30 13:15:00,2018-01-30 12:50:00,2018-01-30 13:20:00,2018-01-30 00:00:00,-5.0
2167,9204013,LMN,ZGGG,2018-01-30 13:38:00,2018-01-30 13:30:00,2018-01-30 14:00:00,2018-01-30 00:00:00,-22.0
2168,9204039,LMN,ZGGG,2018-01-30 17:30:00,2018-01-30 17:00:00,2018-01-30 17:30:00,2018-01-30 00:00:00,0.0
2169,9204063,LMN,ZGGG,2018-01-30 15:19:00,2018-01-30 15:00:00,2018-01-30 15:30:00,2018-01-30 00:00:00,-11.0
2170,9204127,LMN,ZGGG,2018-01-30 13:23:00,2018-01-30 12:55:00,2018-01-30 13:25:00,2018-01-30 00:00:00,-2.0
2171,9204295,LMN,ZGGG,2018-01-30 14:42:00,2018-01-30 14:25:00,2018-01-30 14:55:00,2018-01-30 00:00:00,-13.0
2172,9204303,LMN,ZGGG,2018-01-30 13:25:00,2018-01-30 13:05:00,2018-01-30 13:35:00,2018-01-30 00:00:00,-10.0
2173,9204304,LMN,ZGGG,2018-01-30 16:52:00,2018-01-30 16:45:00,2018-01-30 17:15:00,2018-01-30 00:00:00,-23.0
2174,9204326,LMN,ZGGG,2018-01-30 15:33:00,2018-01-30 15:20:00,2018-01-30 15:50:00,2018-01-30 00:00:00,-17.0
2175,9204328,LMN,ZGGG,2018-01-30 14:46:00,2018-01-30 14:30:00,2018-01-30 15:00:00,2018-01-30 00:00:00,-14.0
2176,9204334,LMN,ZGGG,2018-01-30 15:50:00,2018-01-30 15:40:00,2018-01-30 16:10:00,2018-01-30 00:00:00,-20.0
2177,9204349,LMN,ZGGG,2018-01-30 12:51:00,2018-01-30 12:15:00,2018-01-30 12:45:00,2018-01-30 00:00:00,6.0
2178,9204361,LMN,ZGGG,2018-01-30 17:01:00,2018-01-30 13:40:00,2018-01-30 14:10:00,2018-01-30 00:00:00,171.0
2179,9204366,LMN,ZGGG,2018-01-30 13:14:00,2018-01-30 12:55:00,2018-01-30 13:25:00,2018-01-30 00:00:00,-11.0
2180,9204391,LMN,ZGGG,2018-01-30 14:13:00,2018-01-30 13:55:00,2018-01-30 14:25:00,2018-01-30 00:00:00,-12.0
2181,9204405,LMN,ZGGG,2018-01-30 16:40:00,2018-01-30 15:40:00,2018-01-30 16:10:00,2018-01-30 00:00:00,30.0
2182,9204413,LMN,ZGGG,2018-01-30 15:03:00,2018-01-30 15:00:00,2018-01-30 15:30:00,2018-01-30 00:00:00,-27.0
2183,9204444,LMN,ZGGG,2018-01-30 13:53:00,2018-01-30 13:25:00,2018-01-30 13:55:00,2018-01-30 00:00:00,-2.0
2184,9204528,LMN,ZGGG,2018-01-30 18:04:00,2018-01-30 17:45:00,2018-01-30 18:15:00,2018-01-30 00:00:00,-11.0
2185,9204529,LMN,ZGGG,2018-01-30 13:45:00,2018-01-30 13:25:00,2018-01-30 13:55:00,2018-01-30 00:00:00,-10.0
2186,9204923,LMN,ZGGG,2018-01-30 17:08:00,2018-01-30 16:55:00,2018-01-30 17:25:00,2018-01-30 00:00:00,-17.0
2187,9205004,LMN,ZGGG,2018-01-30 14:40:00,2018-01-30 14:30:00,2018-01-30 15:00:00,2018-01-30 00:00:00,-20.0
2188,9205247,LMN,ZGGG,2018-01-30 18:10:00,2018-01-30 17:50:00,2018-01-30 18:20:00,2018-01-30 00:00:00,-10.0
2189,9205255,LMN,ZGGG,2018-01-30 12:34:00,2018-01-30 12:00:00,2018-01-30 12:30:00,2018-01-30 00:00:00,4.0
2190,9205266,LMN,ZGGG,2018-01-30 12:50:00,2018-01-30 12:25:00,2018-01-30 12:55:00,2018-01-30 00:00:00,-5.0
2191,9205362,LMN,ZGGG,2018-01-30 16:37:00,2018-01-30 16:30:00,2018-01-30 17:00:00,2018-01-30 00:00:00,-23.0
2192,9205693,LMN,ZGGG,2018-01-30 13:00:00,2018-01-30 12:45:00,2018-01-30 13:15:00,2018-01-30 00:00:00,-15.0
2193,9205724,LMN,ZGGG,2018-01-30 14:24:00,2018-01-30 14:00:00,2018-01-30 14:30:00,2018-01-30 00:00:00,-6.0
2194,9205960,LMN,ZGGG,2018-01-30 14:56:00,2018-01-30 14:30:00,2018-01-30 15:00:00,2018-01-30 00:00:00,-4.0
2195,9206683,LMN,ZGGG,2018-01-26 13:14:00,2018-01-26 11:00:00,2018-01-26 11:30:00,2018-01-26 00:00:00,104.0
2196,9206755,LMN,ZGGG,2018-01-30 20:35:00,2018-01-30 20:00:00,2018-01-30 20:30:00,2018-01-30 00:00:00,5.0
2197,9206756,LMN,ZGGG,2018-01-30 23:06:00,2018-01-30 22:30:00,2018-01-30 23:00:00,2018-01-30 00:00:00,6.0
2198,9206758,LMN,ZGGG,2018-01-30 21:47:00,2018-01-30 21:35:00,2018-01-30 22:05:00,2018-01-30 00:00:00,-18.0
2199,9206760,LMN,ZGGG,2018-01-30 22:21:00,2018-01-30 21:30:00,2018-01-30 22:00:00,2018-01-30 00:00:00,21.0
2200,9206762,LMN,ZGGG,2018-01-30 18:38:00,2018-01-30 18:30:00,2018-01-30 19:00:00,2018-01-30 00:00:00,-22.0
2201,9206767,LMN,ZGGG,2018-01-30 21:41:00,2018-01-30 21:10:00,2018-01-30 21:40:00,2018-01-30 00:00:00,1.0
2202,9206772,LMN,ZGGG,2018-01-30 23:38:00,2018-01-30 23:10:00,2018-01-30 23:40:00,2018-01-30 00:00:00,-2.0
2203,9206969,LMN,ZGGG,2018-01-31 00:00:00,2018-01-30 23:25:00,2018-01-30 23:55:00,2018-01-30 00:00:00,5.0
2204,9207115,LMN,ZGGG,2018-01-30 20:53:00,2018-01-30 20:30:00,2018-01-30 21:00:00,2018-01-30 00:00:00,-7.0
2205,9207319,LMN,ZGGG,2018-01-30 19:53:00,2018-01-30 19:45:00,2018-01-30 20:15:00,2018-01-30 00:00:00,-22.0
2206,9207363,LMN,ZGGG,2018-01-30 19:32:00,2018-01-30 19:00:00,2018-01-30 19:30:00,2018-01-30 00:00:00,2.0
2207,9207405,LMN,ZGGG,2018-01-30 22:15:00,2018-01-30 21:35:00,2018-01-30 22:05:00,2018-01-30 00:00:00,10.0
2208,9207411,LMN,ZGGG,2018-01-30 23:17:00,2018-01-30 23:05:00,2018-01-30 23:35:00,2018-01-30 00:00:00,-18.0
2209,9207714,LMN,ZGGG,2018-01-30 20:30:00,2018-01-30 20:15:00,2018-01-30 20:45:00,2018-01-30 00:00:00,-15.0
2210,9207740,LMN,ZGGG,2018-01-30 20:11:00,2018-01-30 20:10:00,2018-01-30 20:40:00,2018-01-30 00:00:00,-29.0
2211,9207742,LMN,ZGGG,2018-01-30 18:49:00,2018-01-30 18:20:00,2018-01-30 18:50:00,2018-01-30 00:00:00,-1.0
2212,9207797,LMN,ZGGG,2018-01-30 19:27:00,2018-01-30 19:05:00,2018-01-30 19:35:00,2018-01-30 00:00:00,-8.0
2213,9207874,LMN,ZGGG,2018-01-30 23:21:00,2018-01-30 22:45:00,2018-01-30 23:15:00,2018-01-30 00:00:00,6.0
2214,9207958,LMN,ZGGG,2018-01-30 20:16:00,2018-01-30 20:05:00,2018-01-30 20:35:00,2018-01-30 00:00:00,-19.0
2215,9207960,LMN,ZGGG,2018-01-30 19:46:00,2018-01-30 19:35:00,2018-01-30 20:05:00,2018-01-30 00:00:00,-19.0
2216,9208023,LMN,ZGGG,2018-01-30 22:29:00,2018-01-30 21:50:00,2018-01-30 22:20:00,2018-01-30 00:00:00,9.0
2217,9208102,LMN,ZGGG,2018-01-30 22:54:00,2018-01-30 22:00:00,2018-01-30 22:30:00,2018-01-30 00:00:00,24.0
2218,9208108,LMN,ZGGG,2018-01-30 21:24:00,2018-01-30 21:15:00,2018-01-30 21:45:00,2018-01-30 00:00:00,-21.0
2219,9208148,LMN,ZGGG,2018-01-30 19:54:00,2018-01-30 19:45:00,2018-01-30 20:15:00,2018-01-30 00:00:00,-21.0
2220,9208181,LMN,ZGGG,2018-01-30 23:13:00,2018-01-30 23:00:00,2018-01-30 23:30:00,2018-01-30 00:00:00,-17.0
2221,9208239,LMN,ZGGG,2018-01-30 19:50:00,2018-01-30 18:55:00,2018-01-30 19:25:00,2018-01-30 00:00:00,25.0
2222,9208245,LMN,ZGGG,2018-01-30 20:50:00,2018-01-30 20:30:00,2018-01-30 21:00:00,2018-01-30 00:00:00,-10.0
2223,9208526,LMN,ZGGG,2018-01-30 23:44:00,2018-01-30 23:30:00,2018-01-31 00:00:00,2018-01-31 00:00:00,-16.0
2224,9208528,LMN,ZGGG,2018-01-30 18:28:00,2018-01-30 18:20:00,2018-01-30 18:50:00,2018-01-30 00:00:00,-22.0
2225,9208595,LMN,ZGGG,2018-01-30 22:49:00,2018-01-30 22:20:00,2018-01-30 22:50:00,2018-01-30 00:00:00,-1.0
2226,9208640,LMN,ZGGG,2018-01-30 19:31:00,2018-01-30 18:50:00,2018-01-30 19:20:00,2018-01-30 00:00:00,11.0
2227,9208922,LMN,ZGGG,2018-01-30 22:42:00,2018-01-30 22:15:00,2018-01-30 22:45:00,2018-01-30 00:00:00,-3.0
2228,9209122,LMN,ZGGG,2018-01-30 19:34:00,2018-01-30 19:15:00,2018-01-30 19:45:00,2018-01-30 00:00:00,-11.0
2229,9209271,LMN,ZGGG,2018-01-26 13:33:00,2018-01-26 13:10:00,2018-01-26 13:40:00,2018-01-26 00:00:00,-7.0
2230,9209315,LMN,ZGGG,2018-01-26 08:55:00,2018-01-26 07:00:00,2018-01-26 07:30:00,2018-01-26 00:00:00,85.0
2231,9209319,LMN,ZGGG,2018-01-26 09:33:00,2018-01-26 08:00:00,2018-01-26 08:30:00,2018-01-26 00:00:00,63.0
2232,9209349,LMN,ZGGG,2018-01-31 06:01:00,2018-01-31 05:50:00,2018-01-31 06:20:00,2018-01-31 00:00:00,-19.0
2233,9209472,LMN,ZGGG,2018-01-31 03:11:00,2018-01-31 03:05:00,2018-01-31 03:35:00,2018-01-31 00:00:00,-24.0
2234,9209473,LMN,ZGGG,2018-01-31 03:06:00,2018-01-31 03:05:00,2018-01-31 03:35:00,2018-01-31 00:00:00,-29.0
2235,9209475,LMN,ZGGG,2018-01-31 04:04:00,2018-01-31 03:35:00,2018-01-31 04:05:00,2018-01-31 00:00:00,-1.0
2236,9209483,LMN,ZGGG,2018-01-31 00:53:00,2018-01-31 00:15:00,2018-01-31 00:45:00,2018-01-31 00:00:00,8.0
2237,9209495,LMN,ZGGG,2018-01-31 04:35:00,2018-01-31 04:05:00,2018-01-31 04:35:00,2018-01-31 00:00:00,0.0
2238,9209497,LMN,ZGGG,2018-01-31 03:38:00,2018-01-31 03:25:00,2018-01-31 03:55:00,2018-01-31 00:00:00,-17.0
2239,9209500,LMN,ZGGG,2018-01-31 04:33:00,2018-01-31 04:00:00,2018-01-31 04:30:00,2018-01-31 00:00:00,3.0
2240,9209503,LMN,ZGGG,2018-01-31 03:32:00,2018-01-31 02:50:00,2018-01-31 03:20:00,2018-01-31 00:00:00,12.0
2241,9209505,LMN,ZGGG,2018-01-31 04:59:00,2018-01-31 04:10:00,2018-01-31 04:40:00,2018-01-31 00:00:00,19.0
2242,9209507,LMN,ZGGG,2018-01-31 04:14:00,2018-01-31 03:55:00,2018-01-31 04:25:00,2018-01-31 00:00:00,-11.0
2243,9209514,LMN,ZGGG,2018-01-31 10:04:00,2018-01-31 05:55:00,2018-01-31 06:25:00,2018-01-31 00:00:00,219.0
2244,9209794,LMN,ZGGG,2018-01-31 00:16:00,2018-01-31 00:10:00,2018-01-31 00:40:00,2018-01-31 00:00:00,-24.0
2245,9209821,LMN,ZGGG,2018-01-31 07:00:00,2018-01-31 05:00:00,2018-01-31 05:30:00,2018-01-31 00:00:00,90.0
2246,9209877,LMN,ZGGG,2018-01-31 03:26:00,2018-01-31 02:25:00,2018-01-31 02:55:00,2018-01-31 00:00:00,31.0
2247,9209895,LMN,ZGGG,2018-01-31 06:04:00,2018-01-31 04:30:00,2018-01-31 05:00:00,2018-01-31 00:00:00,64.0
2248,9209904,LMN,ZGGG,2018-01-31 00:11:00,2018-01-31 00:15:00,2018-01-31 00:45:00,2018-01-31 00:00:00,-34.0
2249,9210021,LMN,ZGGG,2018-01-31 07:54:00,2018-01-31 07:30:00,2018-01-31 08:00:00,2018-01-31 00:00:00,-6.0
2250,9210022,LMN,ZGGG,2018-01-31 08:46:00,2018-01-31 08:45:00,2018-01-31 09:15:00,2018-01-31 00:00:00,-29.0
2251,9210023,LMN,ZGGG,2018-01-31 08:52:00,2018-01-31 08:30:00,2018-01-31 09:00:00,2018-01-31 00:00:00,-8.0
2252,9210028,LMN,ZGGG,2018-01-31 09:16:00,2018-01-31 08:50:00,2018-01-31 09:20:00,2018-01-31 00:00:00,-4.0
2253,9210038,LMN,ZGGG,2018-01-31 08:38:00,2018-01-31 08:25:00,2018-01-31 08:55:00,2018-01-31 00:00:00,-17.0
2254,9210041,LMN,ZGGG,2018-01-31 11:30:00,2018-01-31 11:15:00,2018-01-31 11:45:00,2018-01-31 00:00:00,-15.0
2255,9210122,LMN,ZGGG,2018-01-31 10:00:00,2018-01-31 09:50:00,2018-01-31 10:20:00,2018-01-31 00:00:00,-20.0
2256,9210308,LMN,ZGGG,2018-01-31 10:46:00,2018-01-31 10:10:00,2018-01-31 10:40:00,2018-01-31 00:00:00,6.0
2257,9210402,LMN,ZGGG,2018-01-31 07:04:00,2018-01-31 06:30:00,2018-01-31 07:00:00,2018-01-31 00:00:00,4.0
2258,9210733,LMN,ZGGG,2018-01-31 08:19:00,2018-01-31 08:15:00,2018-01-31 08:45:00,2018-01-31 00:00:00,-26.0
2259,9210740,LMN,ZGGG,2018-01-31 07:28:00,2018-01-31 07:10:00,2018-01-31 07:40:00,2018-01-31 00:00:00,-12.0
2260,9210742,LMN,ZGGG,2018-01-31 08:22:00,2018-01-31 08:15:00,2018-01-31 08:45:00,2018-01-31 00:00:00,-23.0
2261,9210746,LMN,ZGGG,2018-01-31 11:43:00,2018-01-31 11:25:00,2018-01-31 11:55:00,2018-01-31 00:00:00,-12.0
2262,9210752,LMN,ZGGG,2018-01-31 10:14:00,2018-01-31 09:55:00,2018-01-31 10:25:00,2018-01-31 00:00:00,-11.0
2263,9210784,LMN,ZGGG,2018-01-31 11:05:00,2018-01-31 10:50:00,2018-01-31 11:20:00,2018-01-31 00:00:00,-15.0
2264,9210799,LMN,ZGGG,2018-01-31 09:46:00,2018-01-31 09:20:00,2018-01-31 09:50:00,2018-01-31 00:00:00,-4.0
2265,9210824,LMN,ZGGG,2018-01-31 10:29:00,2018-01-31 10:05:00,2018-01-31 10:35:00,2018-01-31 00:00:00,-6.0
2266,9210848,LMN,ZGGG,2018-01-31 09:51:00,2018-01-31 09:25:00,2018-01-31 09:55:00,2018-01-31 00:00:00,-4.0
2267,9210849,LMN,ZGGG,2018-01-31 08:39:00,2018-01-31 08:15:00,2018-01-31 08:45:00,2018-01-31 00:00:00,-6.0
2268,9210855,LMN,ZGGG,2018-01-31 09:25:00,2018-01-31 09:00:00,2018-01-31 09:30:00,2018-01-31 00:00:00,-5.0
2269,9211035,LMN,ZGGG,2018-01-31 09:29:00,2018-01-31 08:50:00,2018-01-31 09:20:00,2018-01-31 00:00:00,9.0
2270,9211098,LMN,ZGGG,2018-01-31 08:48:00,2018-01-31 08:30:00,2018-01-31 09:00:00,2018-01-31 00:00:00,-12.0
2271,9211128,LMN,ZGGG,2018-01-31 07:53:00,2018-01-31 07:15:00,2018-01-31 07:45:00,2018-01-31 00:00:00,8.0
2272,9211162,LMN,ZGGG,2018-01-31 08:42:00,2018-01-31 08:25:00,2018-01-31 08:55:00,2018-01-31 00:00:00,-13.0
2273,9211163,LMN,ZGGG,2018-01-31 07:39:00,2018-01-31 07:20:00,2018-01-31 07:50:00,2018-01-31 00:00:00,-11.0
2274,9211180,LMN,ZGGG,2018-01-31 08:01:00,2018-01-31 07:50:00,2018-01-31 08:20:00,2018-01-31 00:00:00,-19.0
2275,9211196,LMN,ZGGG,2018-01-31 08:19:00,2018-01-31 07:50:00,2018-01-31 08:20:00,2018-01-31 00:00:00,-1.0
2276,9211266,LMN,ZGGG,2018-01-31 09:39:00,2018-01-31 09:25:00,2018-01-31 09:55:00,2018-01-31 00:00:00,-16.0
2277,9211288,LMN,ZGGG,2018-01-31 08:15:00,2018-01-31 08:10:00,2018-01-31 08:40:00,2018-01-31 00:00:00,-25.0
2278,9211342,LMN,ZGGG,2018-01-31 07:17:00,2018-01-31 06:55:00,2018-01-31 07:25:00,2018-01-31 00:00:00,-8.0
2279,9211347,LMN,ZGGG,2018-01-31 06:44:00,2018-01-31 06:45:00,2018-01-31 07:15:00,2018-01-31 00:00:00,-31.0
2280,9211512,LMN,ZGGG,2018-01-31 10:41:00,2018-01-31 10:10:00,2018-01-31 10:40:00,2018-01-31 00:00:00,1.0
2281,9211527,LMN,ZGGG,2018-01-31 07:42:00,2018-01-31 07:20:00,2018-01-31 07:50:00,2018-01-31 00:00:00,-8.0
2282,9211706,LMN,ZGGG,2018-01-31 07:08:00,2018-01-31 06:40:00,2018-01-31 07:10:00,2018-01-31 00:00:00,-2.0
2283,9211757,LMN,ZGGG,2018-01-31 11:57:00,2018-01-31 11:15:00,2018-01-31 11:45:00,2018-01-31 00:00:00,12.0
2284,9211922,LMN,ZGGG,2018-01-31 07:04:00,2018-01-31 06:25:00,2018-01-31 06:55:00,2018-01-31 00:00:00,9.0
2285,9211954,LMN,ZGGG,2018-01-31 07:14:00,2018-01-31 06:55:00,2018-01-31 07:25:00,2018-01-31 00:00:00,-11.0
2286,9211965,LMN,ZGGG,2018-01-31 06:32:00,2018-01-31 06:15:00,2018-01-31 06:45:00,2018-01-31 00:00:00,-13.0
2287,9211978,LMN,ZGGG,2018-01-31 08:37:00,2018-01-31 08:20:00,2018-01-31 08:50:00,2018-01-31 00:00:00,-13.0
2288,9211993,LMN,ZGGG,2018-01-31 07:26:00,2018-01-31 07:00:00,2018-01-31 07:30:00,2018-01-31 00:00:00,-4.0
2289,9211998,LMN,ZGGG,2018-01-31 06:42:00,2018-01-31 06:25:00,2018-01-31 06:55:00,2018-01-31 00:00:00,-13.0
2290,9212008,LMN,ZGGG,2018-01-31 09:44:00,2018-01-31 09:15:00,2018-01-31 09:45:00,2018-01-31 00:00:00,-1.0
2291,9212079,LMN,ZGGG,2018-01-31 08:28:00,2018-01-31 08:20:00,2018-01-31 08:50:00,2018-01-31 00:00:00,-22.0
2292,9212101,LMN,ZGGG,2018-01-31 09:01:00,2018-01-31 08:30:00,2018-01-31 09:00:00,2018-01-31 00:00:00,1.0
2293,9212102,LMN,ZGGG,2018-01-31 11:47:00,2018-01-31 11:30:00,2018-01-31 12:00:00,2018-01-31 00:00:00,-13.0
2294,9212142,LMN,ZGGG,2018-01-31 10:07:00,2018-01-31 10:00:00,2018-01-31 10:30:00,2018-01-31 00:00:00,-23.0
2295,9212257,LMN,ZGGG,2018-01-31 10:31:00,2018-01-31 10:05:00,2018-01-31 10:35:00,2018-01-31 00:00:00,-4.0
2296,9212361,LMN,ZGGG,2018-01-31 07:51:00,2018-01-31 07:35:00,2018-01-31 08:05:00,2018-01-31 00:00:00,-14.0
2297,9212498,LMN,ZGGG,2018-01-31 09:57:00,2018-01-31 09:30:00,2018-01-31 10:00:00,2018-01-31 00:00:00,-3.0
2298,9212803,LMN,ZGGG,2018-01-31 11:20:00,2018-01-31 10:40:00,2018-01-31 11:10:00,2018-01-31 00:00:00,10.0
2299,9212909,LMN,ZGGG,2018-01-26 12:27:00,2018-01-26 10:50:00,2018-01-26 11:20:00,2018-01-26 00:00:00,67.0
2300,9213069,LMN,ZGGG,2018-01-31 17:18:00,2018-01-31 17:10:00,2018-01-31 17:40:00,2018-01-31 00:00:00,-22.0
2301,9213075,LMN,ZGGG,2018-01-31 14:16:00,2018-01-31 14:15:00,2018-01-31 14:45:00,2018-01-31 00:00:00,-29.0
2302,9213080,LMN,ZGGG,2018-01-31 16:59:00,2018-01-31 16:30:00,2018-01-31 17:00:00,2018-01-31 00:00:00,-1.0
2303,9213087,LMN,ZGGG,2018-01-31 14:43:00,2018-01-31 14:40:00,2018-01-31 15:10:00,2018-01-31 00:00:00,-27.0
2304,9213305,LMN,ZGGG,2018-01-31 15:28:00,2018-01-31 14:40:00,2018-01-31 15:10:00,2018-01-31 00:00:00,18.0
2305,9213369,LMN,ZGGG,2018-01-31 17:12:00,2018-01-31 16:55:00,2018-01-31 17:25:00,2018-01-31 00:00:00,-13.0
2306,9213489,LMN,ZGGG,2018-01-31 13:45:00,2018-01-31 13:30:00,2018-01-31 14:00:00,2018-01-31 00:00:00,-15.0
2307,9213714,LMN,ZGGG,2018-01-31 17:42:00,2018-01-31 15:40:00,2018-01-31 16:10:00,2018-01-31 00:00:00,92.0
2308,9213732,LMN,ZGGG,2018-01-31 12:51:00,2018-01-31 12:35:00,2018-01-31 13:05:00,2018-01-31 00:00:00,-14.0
2309,9213767,LMN,ZGGG,2018-01-31 17:11:00,2018-01-31 17:00:00,2018-01-31 17:30:00,2018-01-31 00:00:00,-19.0
2310,9213812,LMN,ZGGG,2018-01-31 15:07:00,2018-01-31 13:55:00,2018-01-31 14:25:00,2018-01-31 00:00:00,42.0
2311,9213837,LMN,ZGGG,2018-01-31 14:24:00,2018-01-31 13:20:00,2018-01-31 13:50:00,2018-01-31 00:00:00,34.0
2312,9213871,LMN,ZGGG,2018-01-31 16:15:00,2018-01-31 16:00:00,2018-01-31 16:30:00,2018-01-31 00:00:00,-15.0
2313,9213874,LMN,ZGGG,2018-01-31 14:12:00,2018-01-31 13:30:00,2018-01-31 14:00:00,2018-01-31 00:00:00,12.0
2314,9213911,LMN,ZGGG,2018-01-31 14:49:00,2018-01-31 14:35:00,2018-01-31 15:05:00,2018-01-31 00:00:00,-16.0
2315,9214147,LMN,ZGGG,2018-01-31 15:55:00,2018-01-31 15:45:00,2018-01-31 16:15:00,2018-01-31 00:00:00,-20.0
2316,9214182,LMN,ZGGG,2018-01-31 15:44:00,2018-01-31 15:40:00,2018-01-31 16:10:00,2018-01-31 00:00:00,-26.0
2317,9214183,LMN,ZGGG,2018-01-31 15:37:00,2018-01-31 15:15:00,2018-01-31 15:45:00,2018-01-31 00:00:00,-8.0
2318,9214188,LMN,ZGGG,2018-01-31 15:24:00,2018-01-31 14:55:00,2018-01-31 15:25:00,2018-01-31 00:00:00,-1.0
2319,9214220,LMN,ZGGG,2018-01-31 18:39:00,2018-01-31 17:20:00,2018-01-31 17:50:00,2018-01-31 00:00:00,49.0
2320,9214290,LMN,ZGGG,2018-01-31 14:00:00,2018-01-31 13:25:00,2018-01-31 13:55:00,2018-01-31 00:00:00,5.0
2321,9214300,LMN,ZGGG,2018-01-31 15:39:00,2018-01-31 15:35:00,2018-01-31 16:05:00,2018-01-31 00:00:00,-26.0
2322,9214819,LMN,ZGGG,2018-01-31 18:25:00,2018-01-31 17:50:00,2018-01-31 18:20:00,2018-01-31 00:00:00,5.0
2323,9215057,LMN,ZGGG,2018-01-31 18:03:00,2018-01-31 17:50:00,2018-01-31 18:20:00,2018-01-31 00:00:00,-17.0
2324,9215286,LMN,ZGGG,2018-01-31 17:31:00,2018-01-31 16:55:00,2018-01-31 17:25:00,2018-01-31 00:00:00,6.0
2325,9215338,LMN,ZGGG,2018-01-31 12:44:00,2018-01-31 12:30:00,2018-01-31 13:00:00,2018-01-31 00:00:00,-16.0
2326,9215475,LMN,ZGGG,2018-01-31 13:21:00,2018-01-31 12:55:00,2018-01-31 13:25:00,2018-01-31 00:00:00,-4.0
2327,9215881,LMN,ZGGG,2018-01-31 17:04:00,2018-01-31 16:30:00,2018-01-31 17:00:00,2018-01-31 00:00:00,4.0
2328,9216042,LMN,ZGGG,2018-01-31 12:37:00,2018-01-31 12:00:00,2018-01-31 12:30:00,2018-01-31 00:00:00,7.0
2329,9216134,LMN,ZGGG,2018-01-30 06:28:00,2018-01-30 05:40:00,2018-01-30 06:10:00,2018-01-30 00:00:00,18.0
2330,9216194,LMN,ZGGG,2018-01-27 17:07:00,2018-01-27 16:45:00,2018-01-27 17:15:00,2018-01-27 00:00:00,-8.0
2331,9216690,LMN,ZGGG,2018-01-31 21:57:00,2018-01-31 21:20:00,2018-01-31 21:50:00,2018-01-31 00:00:00,7.0
2332,9216698,LMN,ZGGG,2018-01-31 20:26:00,2018-01-31 20:15:00,2018-01-31 20:45:00,2018-01-31 00:00:00,-19.0
2333,9216701,LMN,ZGGG,2018-01-31 18:53:00,2018-01-31 18:30:00,2018-01-31 19:00:00,2018-01-31 00:00:00,-7.0
2334,9216703,LMN,ZGGG,2018-01-31 23:49:00,2018-01-31 23:45:00,2018-02-01 00:15:00,2018-02-01 00:00:00,-26.0
2335,9216711,LMN,ZGGG,2018-01-31 22:04:00,2018-01-31 21:30:00,2018-01-31 22:00:00,2018-01-31 00:00:00,4.0
2336,9216712,LMN,ZGGG,2018-01-31 22:30:00,2018-01-31 22:00:00,2018-01-31 22:30:00,2018-01-31 00:00:00,0.0
2337,9216919,LMN,ZGGG,2018-01-31 23:55:00,2018-01-31 23:25:00,2018-01-31 23:55:00,2018-01-31 00:00:00,0.0
2338,9216950,LMN,ZGGG,2018-01-31 22:59:00,2018-01-31 22:40:00,2018-01-31 23:10:00,2018-01-31 00:00:00,-11.0
2339,9216952,LMN,ZGGG,2018-01-31 20:32:00,2018-01-31 20:25:00,2018-01-31 20:55:00,2018-01-31 00:00:00,-23.0
2340,9217018,LMN,ZGGG,2018-01-31 22:24:00,2018-01-31 21:35:00,2018-01-31 22:05:00,2018-01-31 00:00:00,19.0
2341,9217322,LMN,ZGGG,2018-01-31 20:20:00,2018-01-31 20:00:00,2018-01-31 20:30:00,2018-01-31 00:00:00,-10.0
2342,9217331,LMN,ZGGG,2018-01-31 20:18:00,2018-01-31 20:10:00,2018-01-31 20:40:00,2018-01-31 00:00:00,-22.0
